"papel","cotacao","P/L","P/VP","PSR","div.yield","P/ativo","P/cap.giro","P/EBIT","P/ativ_circ.liq","EV/EBIT","EV/EBITDA","mrg_ebit","mrg.Liq","liq.corr","ROIC","ROE","liq.2meses","patrim.liq","div.brut/patrim","cresc.rec.5a","data"
"DIRR3",11.27,17.62,1.33,1.205,0.0719,0.358,0.95,7.74,-1.7,8.13,7,0.1557,0.08289999999999999,4.24,0.0571,0.0755,24093600,1299540000,0.71,0.0217,"2020-10-30T23:40:36.831Z"
"FIGE3",43,17.68,0.44,6.617,0.0007000000000000001,0.441,1.22,6.78,1.22,1.36,1.36,0.9761,0.3741,569.45,0.1005,0.025,0,229833000,0,0,"2020-10-30T23:40:36.831Z"
"AESL3",10081.9,17.78,2.93,1.45,0,0.935,34.62,10.78,-2.57,14.68,8.57,0.1344,0.0815,1.09,0.1091,0.1646,0,3877800000,1.52,0.31,"2020-10-30T23:40:36.831Z"
"AESL4",10081.9,17.78,2.93,1.45,0,0.935,34.62,10.78,-2.57,14.68,8.57,0.1344,0.0815,1.09,0.1091,0.1646,0,3877800000,1.52,0.31,"2020-10-30T23:40:36.831Z"
"EALT3",11.8,17.82,1.57,1.016,0.0046,0.648,-150.34,10.96,-4.05,13.97,9.69,0.09269999999999999,0.057,0.99,0.0678,0.0883,10388.5,168715000,0.65,0.2304,"2020-10-30T23:40:36.831Z"
"BMTO3",7.82,17.84,2.14,0,0,2.097,0,-2711.85,0,-2710.74,-1526.3,0,0,0,0,0.12,0,1046320000,0,0,"2020-10-30T23:40:36.831Z"
"UCOP4",6.5,18.01,1.3,19.05,0,0.844,5.14,22.7,-8.61,24.17,41.56,0.8392000000000001,1.1051,13.37,0.0391,0.0723,0,972713000,0.16,0.0925,"2020-10-30T23:40:36.831Z"
"ENGI11",41.97,18.11,2.49,0.776,0.0143,0.362,23.14,6.8,-0.64,13.63,8.9,0.11410000000000001,0.045899999999999996,1.06,0.061200000000000004,0.1374,72881300,6121330000,3.12,0.1436,"2020-10-30T23:40:36.831Z"
"BOBR3",1,18.26,-1.02,0.245,0,0.373,-1.38,2.32,-0.4,4.44,3.7,0.1058,0.0134,0.62,0.2198,-0.055999999999999994,0,-254612000,-1.04,-0.0026,"2020-10-30T23:40:36.831Z"
"JPSA3",20.99,18.39,1.19,2.603,0.0054,0.29,2.27,5.47,-0.97,10.65,7.53,0.47600000000000003,0.3221,2.35,0.06509999999999999,0.0647,5668830,1550500000,1.88,0.0241,"2020-10-30T23:40:36.831Z"
"SEER3",13.3,18.46,1.26,1.326,0.0034999999999999996,0.566,2.22,7.24,-3.21,6.95,4.16,0.18309999999999998,0.0719,3.12,0.10339999999999999,0.0682,21706900,1359600000,0.46,0.0466,"2020-10-30T23:40:36.831Z"
"BFIT3",0.98,18.49,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0.1115,0,1849420000,0,0.3567,"2020-10-30T23:40:36.831Z"
"MERC4",11.21,18.54,0.82,0,0.0441,0,0,0,0,0,0,0,0,0,0,0.0441,4743.53,246977000,0,-0.15539999999999998,"2020-10-30T23:40:36.831Z"
"TMCP3",56,18.58,1.38,1.525,0,0.937,3.85,24.25,4.74,19.68,19.68,0.0629,0.0975,2.3,0.0554,0.07440000000000001,0,1798930000,0.03,0.10490000000000001,"2020-10-30T23:40:36.831Z"
"BPAC5",16.82,18.66,1.78,0,0.0236,0,0,0,0,0,0,0,0,0,0,0.0956,158923,25573200000,0,0.6838,"2020-10-30T23:40:36.831Z"
"DOHL4",4.7,18.7,0.61,0.78,0.024300000000000002,0.48,1.23,83.56,1.87,68.21,15.29,0.009300000000000001,0.0417,5.87,0.0067,0.0326,49131.5,582769000,0.04,0.028399999999999998,"2020-10-30T23:40:36.831Z"
"SMLE3",92.82,18.88,21.91,6.635,0,6.477,-124,16.5,-42.31,16.32,13.2,0.4022,0.3514,0.91,0.4617,1.1604,0,524731000,0,0.36829999999999996,"2020-10-30T23:40:36.831Z"
"ODPV3",12.61,19.18,5.56,3.777,0.0329,3.291,14.7,11.79,23.3,10.28,9.87,0.32049999999999995,0.1955,1.69,0.491,0.2899,28415100,1204590000,0,0.0823,"2020-10-30T23:40:36.831Z"
"TMCP4",58.2,19.31,1.44,1.585,0,0.973,4,25.21,4.92,20.63,20.63,0.0629,0.0975,2.3,0.0554,0.07440000000000001,0,1798930000,0.03,0.10490000000000001,"2020-10-30T23:40:36.831Z"
"LREN3",37.45,19.46,5.49,3.689,0.0087,2.323,12.31,17.22,-150.13,17.87,12.48,0.21420000000000003,0.1895,1.51,0.1757,0.2821,333253000,5425950000,0.64,0.0793,"2020-10-30T23:40:36.831Z"
"LEVE3",17.84,19.49,1.76,1.052,0.0358,0.887,4.24,8.7,22.09,9.39,6.79,0.121,0.0527,1.63,0.1328,0.09029999999999999,8032510,1300220000,0.49,-0.0012,"2020-10-30T23:40:36.831Z"
"MLFT4",22.39,19.62,1.27,2.777,0,0.309,2.43,5.83,-1.04,11.01,7.79,0.47600000000000003,0.3221,2.35,0.06509999999999999,0.0647,0,1550500000,1.88,0.0241,"2020-10-30T23:40:36.831Z"
"EVEN3",10.31,19.83,1.28,1.35,0.0141,0.454,0.88,14.81,2.58,16.93,16.28,0.09119999999999999,0.0851,3.02,0.0373,0.0645,25010700,1709090000,0.66,-0.0388,"2020-10-30T23:40:36.831Z"
"AUTM3",19.7,20,1.9,0.709,0,0.547,4.08,6.78,-2.42,8.22,8.99,0.1047,0.0431,1.48,0.1193,0.095,0,1304250000,0.97,0.2821,"2020-10-30T23:40:36.831Z"
"RANI3",4.47,20.05,1.49,1.244,0.0066,0.629,2.37,7.62,-3.95,9.37,5.3,0.16329999999999997,0.062,2.72,0.1105,0.0745,11019400,768474000,0.83,0.0506,"2020-10-30T23:40:36.831Z"
"AEDU11",37.35,20.13,1.13,1.405,0,0.732,5.77,13.93,-7.31,16.14,10.82,0.1008,0.0698,2.04,0.057699999999999994,0.055999999999999994,0,2415400000,0.3,0.209,"2020-10-30T23:40:36.831Z"
"GOAU4",9.8,20.14,0.92,0.268,0.0040999999999999995,0.168,0.82,4.19,-1.09,9.04,4.71,0.064,0.0362,2.42,0.0492,0.045599999999999995,139180000,11600100000,1.68,0.0152,"2020-10-30T23:40:36.831Z"
"TXRX3",46.76,20.39,-0.66,8.509,0,1.088,-0.73,196.79,-0.47,407.09,407.09,0.0432,0.4172,0.18,0.0085,-0.0322,10207.7,-303725000,-0.7,-0.20850000000000002,"2020-10-30T23:40:36.831Z"
"POMO3",2.39,20.47,0.92,0.567,0.0305,0.39,1.66,10.59,-8.92,16.71,11.61,0.0535,0.026600000000000002,1.82,0.0461,0.044800000000000006,418251,2469380000,0.86,0.1481,"2020-10-30T23:40:36.831Z"
"VALE3",60.55,20.67,1.64,1.875,0.06309999999999999,0.709,8.27,4.14,-1.94,4.6,3.79,0.4526,0.0726,1.64,0.20120000000000002,0.0795,1613360000,194640000000,0.44,0.17010000000000003,"2020-10-30T23:40:36.831Z"
"IGTA3",29.99,20.75,1.74,7.486,0.0139,0.848,6.49,14.68,-2.92,19.35,13.95,0.5101,0.3639,2.44,0.0709,0.084,69980500,3039080000,0.93,0.0239,"2020-10-30T23:40:36.831Z"
"CIEL3",3.37,20.9,1,0.855,0.013500000000000002,0.116,1.44,9.67,-2.34,13.29,5.96,0.08839999999999999,0.0409,1.11,0.057999999999999996,0.0479,193577000,9155900000,0.76,-0.0747,"2020-10-30T23:40:36.831Z"
"POMO4",2.45,20.98,0.94,0.581,0.0298,0.399,1.7,10.86,-9.15,16.98,11.8,0.0535,0.026600000000000002,1.82,0.0461,0.044800000000000006,20204800,2469380000,0.86,0.1481,"2020-10-30T23:40:36.831Z"
"GPAR3",27.33,21.24,1.81,9.254,0.0334,1.433,5.48,29.04,16.53,28.35,27.84,0.3186,0.43579999999999997,9.37,0.0554,0.085,53677.7,1179930000,0.09,0.1524,"2020-10-30T23:40:36.831Z"
"GGBR3",18.1,21.97,1,0.783,0.0039000000000000003,0.491,2.4,12.19,-3.18,17.02,8.89,0.0643,0.0361,2.41,0.049400000000000006,0.0453,2001190,31270600000,0.62,0.0152,"2020-10-30T23:40:36.831Z"
"ABEV3",12.18,22.05,2.46,3.442,0.0403,1.508,21.72,13.9,-22.86,12.72,9.38,0.2477,0.16269999999999998,1.29,0.1551,0.1114,380278000,78006300000,0.09,0.0455,"2020-10-30T23:40:36.831Z"
"CRTP3",86.5,22.26,2.38,2.435,0,1.57,5.55,19.63,8.19,18.02,18.02,0.124,0.1094,2.14,0.12359999999999999,0.10679999999999999,0,1210570000,0.12,0.1011,"2020-10-30T23:40:36.831Z"
"LOGG3",31.35,22.4,1.05,22.896,0.0068000000000000005,0.781,6.75,29.76,-10.27,33.99,33.76,0.7693000000000001,1.0466,2.84,0.028999999999999998,0.047,15325600,3039250000,0.27,0.1003,"2020-10-30T23:40:36.831Z"
"BSCT6",2.58,22.49,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0.09050000000000001,0,212960000,0,0.0192,"2020-10-30T23:40:36.831Z"
"EQPA7",5.89,22.5,3.88,2.329,0.0255,1.133,4.94,10.02,-3.37,11.67,9.34,0.2324,0.1035,2.61,0.1431,0.1723,2749.65,3356070000,1.2,0.0741,"2020-10-30T23:40:36.831Z"
"TCNO3",2.36,22.54,14.77,0,0,0.067,0,-2.69,0,-8.44,-11.16,0,0,0,0,0.655,87392,1058000,0,-0.6634,"2020-10-30T23:40:36.831Z"
"RSIP3",0.44,22.7,1.32,0.875,0,0.433,-10.98,9.53,-1.46,18.48,33.21,0.0917,0.0385,0.9,0.05,0.057999999999999996,0,66914000,1.4,0.15130000000000002,"2020-10-30T23:40:36.831Z"
"RSIP4",0.44,22.7,1.32,0.875,0,0.433,-10.98,9.53,-1.46,18.48,33.21,0.0917,0.0385,0.9,0.05,0.057999999999999996,0,66914000,1.4,0.15130000000000002,"2020-10-30T23:40:36.831Z"
"ENEV3",52.6,23.05,2.3,4.846,0,1.095,11.15,16.92,-3.46,21.35,14.08,0.2864,0.20980000000000001,1.9,0.0797,0.09970000000000001,81854000,7227790000,0.93,0.1861,"2020-10-30T23:40:36.831Z"
"RAPT4",12.69,23.13,2.52,0.922,0.020499999999999997,0.635,1.72,10.81,-10.8,13.64,9.61,0.08529999999999999,0.04769999999999999,2.52,0.09380000000000001,0.10869999999999999,46086100,1744560000,1.91,0.1618,"2020-10-30T23:40:36.831Z"
"TVIT3",19.3,23.46,5.45,1.705,0,2.424,175.42,16.02,-12.72,17.14,17.14,0.10640000000000001,0.0727,1.04,0.17579999999999998,0.2324,0,314984000,0.56,0,"2020-10-30T23:40:36.831Z"
"GRND3",8.02,23.62,1.97,4.193,0.030899999999999997,1.797,3.04,24.43,3.15,19.92,14.87,0.1716,0.1775,9.74,0.11710000000000001,0.08349999999999999,12556100,3670680000,0.03,-0.0391,"2020-10-30T23:40:36.831Z"
"QUAL3",31.83,23.65,5.51,4.464,0.0055000000000000005,2.539,12.63,11.88,-12.17,12.55,8.3,0.3757,0.1892,2.55,0.3044,0.233,143709000,1640420000,0.81,0.0121,"2020-10-30T23:40:36.831Z"
"YDUQ3",22.92,23.7,2.21,1.974,0.0222,0.762,7.12,12.09,-2.32,16.98,10.21,0.1632,0.0833,1.48,0.0818,0.0934,98798600,3199140000,1.49,0.0414,"2020-10-30T23:40:36.831Z"
"TMGC3",1500,23.77,3.05,2.182,0,2.101,12.7,33.47,22.43,32.14,32.14,0.0652,0.09179999999999999,1.69,0.0873,0.1283,0,1167010000,0.05,0.10490000000000001,"2020-10-30T23:40:36.831Z"
"CEPE3",18.2,23.85,0.8,0.851,0,0.142,11.22,8.15,-0.28,35,31.61,0.10439999999999999,0.035699999999999996,1.04,0.0215,0.0337,42.33,1689000000,3.36,-0.20550000000000002,"2020-10-30T23:40:36.831Z"
"TSEP4",29.01,23.97,1.3,1.282,0,0.906,3.8,14.82,4.43,12.29,12.29,0.08650000000000001,0.0535,1.88,0.091,0.054299999999999994,0,2047020000,0,0.045,"2020-10-30T23:40:36.831Z"
"UCAS3",4.11,24.43,1.69,1.947,0.1522,1.314,3.86,32.11,4.45,27.92,13.69,0.060599999999999994,0.0797,2.91,0.0506,0.0693,366128,160532000,0,-0.08410000000000001,"2020-10-30T23:40:36.831Z"
"ELEK3",19.11,24.46,2.66,0.619,0.0225,1.067,3.75,52.11,-110.34,65.77,26.15,0.011899999999999999,0.0253,1.94,0.0252,0.10869999999999999,0,226327000,0.99,0.056900000000000006,"2020-10-30T23:40:36.831Z"
"MAGS3",62.45,24.49,3.13,2.217,0,2.12,4.9,15.02,6.65,14.19,14.19,0.1476,0.0891,3.06,0.18739999999999998,0.1278,0,848546000,0.13,0.1005,"2020-10-30T23:40:36.831Z"
"CNTO3",22.95,25.2,2.84,2.008,0,1.18,4.38,-86.97,-7.79,-90.87,35.86,-0.0231,0.0795,2.64,-0.0209,0.1128,53456200,1952580000,0.79,0,"2020-10-30T23:40:36.831Z"
"CRUZ3",27.59,25.31,22.46,6.614,0,7.185,62.03,20.74,124.93,20.75,19.27,0.3189,0.2613,1.19,0.46799999999999997,0.8876000000000001,0,1877350000,0.63,0.0304,"2020-10-30T23:40:36.831Z"
"EZTC3",35.1,25.32,2.04,8.863,0.0084,1.807,4.43,39.14,4.69,32.77,30.88,0.22640000000000002,0.36329999999999996,6.15,0.0663,0.0805,100174000,3907800000,0,0.0616,"2020-10-30T23:40:36.831Z"
"PARD3",21.44,25.44,3.93,2.265,0.0141,1.505,11.16,17.74,-5.98,18.62,11.56,0.1277,0.0891,1.59,0.1096,0.1543,17841000,715237000,0.6,0.07429999999999999,"2020-10-30T23:40:36.831Z"
"LIPR3",70,25.58,4.15,0,0,3.601,0,48.18,0,42.9,42.89,0,0,0,0,0.1623,36164.6,198348000,0,0,"2020-10-30T23:40:36.831Z"
"CCRO3",11.16,25.61,2.74,2.186,0.0432,0.645,27.38,8.13,-1.22,13.36,7.54,0.2688,0.0791,1.11,0.09820000000000001,0.1069,127659000,8233370000,2.52,0.0203,"2020-10-30T23:40:36.831Z"
"CSNA3",20.54,25.68,5.7,1.064,0.0004,0.5,5.02,4.73,-0.89,9.31,7.15,0.2249,0.0571,1.44,0.13720000000000002,0.22210000000000002,263164000,4996730000,7.24,0.1418,"2020-10-30T23:40:36.831Z"
"TNLP4",20.36,25.96,0.71,0.344,0,0.125,1.29,3.4,-0.33,9.07,9.07,0.1012,-0.0007000000000000001,1.48,0.0458,0.027200000000000002,0,13736000000,2.02,0.1539,"2020-10-30T23:40:36.831Z"
"CYRE3",22.79,26.08,1.88,2.416,0.056900000000000006,0.835,2.69,21.57,33.68,24.69,23.06,0.11199999999999999,0.1251,2.36,0.0461,0.0719,187583000,4857670000,0.6,0.0325,"2020-10-30T23:40:36.831Z"
"GGBR4",21.81,26.47,1.2,0.944,0.0032,0.591,2.89,14.69,-3.83,19.52,10.2,0.0643,0.0361,2.41,0.049400000000000006,0.0453,292858000,31270600000,0.62,0.0152,"2020-10-30T23:40:36.831Z"
"PCAR3",61.95,26.47,1.27,0.21,0.009399999999999999,0.263,-7.8,3.07,-0.64,4.94,3.45,0.0684,0.0095,0.91,0.12300000000000001,0.048,142732000,13091000000,1.33,0.1117,"2020-10-30T23:40:36.831Z"
"AMBV4",86.8,26.59,8.74,8.027,0,5.253,144.02,20.54,-37.72,20.36,18.35,0.3908,0.30760000000000004,1.18,0.3243,0.32880000000000004,0,31105700000,0.1,0.2173,"2020-10-30T23:40:36.831Z"
"AMBV3",87,26.65,8.76,8.045,0,5.266,144.35,20.59,-37.8,20.41,18.39,0.3908,0.30760000000000004,1.18,0.3243,0.32880000000000004,0,31105700000,0.1,0.2173,"2020-10-30T23:40:36.831Z"
"BPAC11",72.5,26.81,2.56,0,0.016399999999999998,0,0,0,0,0,0,0,0,0,0,0.0956,277520000,25573200000,0,0.6838,"2020-10-30T23:40:36.831Z"
"LUXM4",61,26.93,3.27,2.949,0.0766,2.034,16.6,24.22,-15.03,24.68,10.99,0.12179999999999999,0.10949999999999999,2.02,0.09880000000000001,0.1215,49551.2,96830000,0.28,0.0636,"2020-10-30T23:40:36.831Z"
"AFLT3",9.45,26.94,3.19,15.9,0.0877,2.832,13.15,26.07,15.62,24.5,24.39,0.6098,0.5901,3.73,0.1323,0.1185,42933.3,186712000,0,0.0864,"2020-10-30T23:40:36.831Z"
"RPSA4",4.9,27.33,1.55,5.697,0,0.805,5.09,107.53,-4.5,137.55,137.55,0.053,0.20850000000000002,2.09,0.0085,0.056900000000000006,0,1167980000,0.61,-0.1423,"2020-10-30T23:40:36.831Z"
"BMKS3",237,27.85,0.59,6.602,0.025699999999999997,0.512,0.68,-18.64,0.77,6.36,10.59,-0.35409999999999997,0.2371,21.37,-0.1,0.021099999999999997,54128.5,183806000,0.04,-0.040999999999999995,"2020-10-30T23:40:36.831Z"
"ENGI3",12.96,27.95,3.84,1.199,0.009300000000000001,0.559,35.73,10.51,-0.98,17.33,11.31,0.11410000000000001,0.045899999999999996,1.06,0.061200000000000004,0.1374,96144.6,6121330000,3.12,0.1436,"2020-10-30T23:40:36.831Z"
"SEBB11",23.27,28.01,6.44,2.214,0,5.279,24.65,23.96,28.94,23.73,23.73,0.0924,0.07400000000000001,2.44,0.2415,0.23010000000000003,0,145783000,0.01,0.5004,"2020-10-30T23:40:36.831Z"
"PCAR5",67.12,28.68,1.38,0.228,0,0.285,-8.45,3.33,-0.69,5.2,3.63,0.0684,0.0095,0.91,0.12300000000000001,0.048,0,13091000000,1.33,0.1117,"2020-10-30T23:40:36.831Z"
"OFSA3",27.3,29.29,2.85,2.318,0.0075,1.594,6.75,18.18,18.94,20.52,15.56,0.1276,0.0791,1.82,0.1069,0.0974,398444,515951000,0.63,0.0643,"2020-10-30T23:40:36.831Z"
"BAUH4",82.8,29.45,5.69,2.377,0.0104,3.416,19.55,26.91,23.72,24.71,19.03,0.0883,0.08070000000000001,1.47,0.248,0.19329999999999997,61677.2,75956000,0,0.11789999999999999,"2020-10-30T23:40:36.831Z"
"EUCA3",22.25,29.91,1.48,1.768,0,0.821,-494.78,15.8,-5.35,19.37,9.61,0.1119,0.049400000000000006,0.99,0.0556,0.049400000000000006,52930,1395980000,0.35,0.0194,"2020-10-30T23:40:36.831Z"
"BSCT5",3.5,30.51,2.76,0,0,0,0,0,0,0,0,0,0,0,0,0.09050000000000001,0,212960000,0,0.0192,"2020-10-30T23:40:36.831Z"
"CEPE6",23.35,30.6,1.03,1.092,0.0473,0.182,14.4,10.46,-0.36,37.31,33.69,0.10439999999999999,0.035699999999999996,1.04,0.0215,0.0337,54.3,1689000000,3.36,-0.20550000000000002,"2020-10-30T23:40:36.831Z"
"RANI4",6.85,30.73,2.29,1.906,0.0043,0.964,3.63,11.68,-6.06,13.42,7.59,0.16329999999999997,0.062,2.72,0.1105,0.0745,196039,768474000,0.83,0.0506,"2020-10-30T23:40:36.831Z"
"PCAR4",72.11,30.81,1.48,0.245,0,0.306,-9.08,3.58,-0.74,5.45,3.8,0.0684,0.0095,0.91,0.12300000000000001,0.048,0,13091000000,1.33,0.1117,"2020-10-30T23:40:36.831Z"
"BRGE6",22.5,30.89,1.35,44.617,0.031400000000000004,0.213,3.5,-3.81,-2.52,0.21,0.22,-11.7258,2.2765,1.1,-0.0721,0.0438,1803.88,1224080000,0,0.0452,"2020-10-30T23:40:36.831Z"
"B3SA3",51.05,31.18,4.11,13.848,0.0378,2.379,24.59,24.7,-30.08,22.98,18.54,0.5608,0.4439,1.39,0.1419,0.132,705294000,25545600000,0.26,0.3569,"2020-10-30T23:40:36.831Z"
"MERC3",19,31.42,1.39,0,0,0,0,0,0,0,0,0,0,0,0,0.0441,44.19,246977000,0,-0.15539999999999998,"2020-10-30T23:40:36.831Z"
"CCPR3",13.09,32.38,1.13,4.444,0.0038,0.403,3.32,9.15,-1.71,12.82,10.26,0.4858,0.26739999999999997,4.14,0.0513,0.035,3549610,1830530000,0.85,0.0352,"2020-10-30T23:40:36.831Z"
"BOBR4",1.79,32.69,-1.83,0.439,0,0.668,-2.48,4.15,-0.72,6.27,5.22,0.1058,0.0134,0.62,0.2198,-0.055999999999999994,220019,-254612000,-1.04,-0.0026,"2020-10-30T23:40:36.831Z"
"CREM3",14.5,32.69,2.45,0.685,0,0.67,4.89,8.52,-5.41,12.04,7.07,0.0805,0.021,1.29,0.11359999999999999,0.075,0,189701000,1.58,-0.0027,"2020-10-30T23:40:36.831Z"
"CEPE5",25,32.76,1.1,1.169,0.04019999999999999,0.195,15.42,11.2,-0.39,38.04,34.36,0.10439999999999999,0.035699999999999996,1.04,0.0215,0.0337,7972.49,1689000000,3.36,-0.20550000000000002,"2020-10-30T23:40:36.831Z"
"TSEP3",40,33.05,1.79,1.768,0,1.25,5.24,20.44,6.11,17.91,17.91,0.08650000000000001,0.0535,1.88,0.091,0.054299999999999994,0,2047020000,0,0.045,"2020-10-30T23:40:36.831Z"
"ELEK4",26,33.27,3.62,0.842,0.0165,1.452,5.1,70.89,-150.12,84.56,33.61,0.011899999999999999,0.0253,1.94,0.0252,0.10869999999999999,0,226327000,0.99,0.056900000000000006,"2020-10-30T23:40:36.831Z"
"VIVA3",21.8,34.43,4.77,5.193,0.0070999999999999995,2.778,7,29.8,10.99,28.27,28.27,0.1743,0.1508,2.45,0.1382,0.13849999999999998,34523700,1079630000,0.3,0,"2020-10-30T23:40:36.831Z"
"CTIP3",49.5,35.13,8.76,8.248,0,3.774,-71.28,21.15,-14.32,21.42,18.26,0.3899,0.2348,0.85,0.2463,0.2494,0,1486250000,0.67,0.1343,"2020-10-30T23:40:36.831Z"
"TNLP3",27.75,35.39,0.96,0.468,0,0.17,1.76,4.63,-0.45,10.31,10.31,0.1012,-0.0007000000000000001,1.48,0.0458,0.027200000000000002,0,13736000000,2.02,0.1539,"2020-10-30T23:40:36.831Z"
"JSLG3",30.4,35.52,6.07,0.883,0.0059,0.377,1.17,9.92,-0.98,20.31,9.14,0.08900000000000001,0.026699999999999998,2.69,0.0676,0.1709,10708000,1402480000,12.25,0.1109,"2020-10-30T23:40:36.831Z"
"VIGR3",25,36.57,2.55,0.763,0,0.899,11.45,12.39,-5.02,15.2,22.95,0.0616,0.022799999999999997,1.26,0.0906,0.0698,0,1593560000,0.84,0.5472,"2020-10-30T23:40:36.831Z"
"ALSC3",27.75,38.57,2.2,10.717,0.0095,1.202,9.41,19.33,-4.22,17.49,14.08,0.5545,0.293,5.39,0.0703,0.056900000000000006,0,2593960000,0,0.023399999999999997,"2020-10-30T23:40:36.831Z"
"DTEX3",19.17,38.92,2.81,2.651,0.0195,1.209,7.65,39.7,-5.8,46.23,15.23,0.0668,0.0681,1.78,0.0382,0.0722,62750400,4721980000,0.8,0.07769999999999999,"2020-10-30T23:40:36.831Z"
"PFRM3",4.94,39,0.61,0.117,0,0.18,1.36,3.35,-3.58,6.43,3.72,0.035,0.003,1.25,0.0857,0.015700000000000002,3393990,1001000000,0.95,0.07440000000000001,"2020-10-30T23:40:36.831Z"
"RLOG3",16.39,39.33,3.14,1.088,0,0.181,3.06,3.73,-0.29,9.84,5.33,0.2914,0.0999,1.52,0.0567,0.0799,11253800,2416520000,7.4,0.09269999999999999,"2020-10-30T23:40:36.831Z"
"RHDS3",0.11,39.98,3.24,0.548,0,0.79,-65.29,7.49,-2.7,10.7,8.06,0.0731,0.011699999999999999,0.97,0.11800000000000001,0.0812,0,272045000,1.49,0.0438,"2020-10-30T23:40:36.831Z"
"EQPA6",10.68,40.81,7.03,4.223,0.0075,2.054,8.96,18.17,-6.12,19.82,15.87,0.2324,0.1035,2.61,0.1431,0.1723,0,3356070000,1.2,0.0741,"2020-10-30T23:40:36.831Z"
"RAIA3",30.5,41.22,2.98,0.897,0,1.777,4.31,18.18,5.06,16.73,16.73,0.0493,0.0218,2.2,0.17800000000000002,0.0722,0,635785000,0.12,0,"2020-10-30T23:40:36.831Z"
"GUAR3",13.62,41.29,1.39,0.995,0.035,0.562,3.89,105.3,-16.69,130.29,14.67,0.009399999999999999,0.0241,1.35,0.0067,0.0336,23139900,4906450000,0.81,0.0546,"2020-10-30T23:40:36.831Z"
"CEGR3",60.02,41.36,14.49,3.856,0,4.397,-43.75,24.29,-10.1,25.43,21.02,0.1588,0.0932,0.72,0.2366,0.3505,24941.6,1075100000,1.09,0.06509999999999999,"2020-10-30T23:40:36.831Z"
"IMCH3",6.39,41.83,0.59,0.336,0,0.289,-9.49,12.28,-0.78,21.16,6.62,0.0273,0.008,0.82,0.0255,0.013999999999999999,0,920589000,0.51,0.2104,"2020-10-30T23:40:36.831Z"
"BPAC3",38.47,42.69,4.08,0,0.0103,0,0,0,0,0,0,0,0,0,0,0.0956,276973,25573200000,0,0.6838,"2020-10-30T23:40:36.831Z"
"PNVL4",17.59,42.74,5.03,0.931,0.0039000000000000003,1.733,8.47,28.06,-17.74,34.38,16.41,0.0332,0.0218,1.58,0.0748,0.1177,1275960,529635000,1.28,0.0788,"2020-10-30T23:40:36.831Z"
"BMIN4",18.27,42.75,0.71,0,0.0766,0,0,0,0,0,0,0,0,0,0,0.0167,15867.9,123747000,0,-0.1966,"2020-10-30T23:40:36.831Z"
"BRML3",8.16,43.19,0.68,6.41,0,0.382,7.14,9.67,-1.17,12.67,12.23,0.6626000000000001,0.22399999999999998,2.89,0.042300000000000004,0.015700000000000002,183918000,10538200000,0.32,-0.039,"2020-10-30T23:40:36.831Z"
"PTQS4",189.46,43.43,2.19,4.717,0,1.577,9.89,-7214.41,-35.73,-7466.35,-7466.35,-0.0007000000000000001,0.1137,3.32,-0.0002,0.0504,0,1714950000,0.24,0.5613,"2020-10-30T23:40:36.831Z"
"UOLL4",19.62,43.52,2.35,2.054,0,1.403,457.14,15.14,-12.83,16.49,16.49,0.1356,0.046900000000000004,1.01,0.1057,0.054000000000000006,0,1003690000,0.23,0.21989999999999998,"2020-10-30T23:40:36.831Z"
"REDE3",10.54,44.17,6.01,2.052,0.012199999999999999,1.061,17.44,14.93,-2.31,19.55,13.73,0.1374,0.065,1.25,0.083,0.136,32864.1,3702250000,2.45,0.09179999999999999,"2020-10-30T23:40:36.831Z"
"CTSA8",1,44.64,0.39,0.255,0,0.175,5.93,3.73,-1.59,11.53,11.55,0.0682,0.005699999999999999,1.07,0.052199999999999996,0.0088,0,283521000,0.86,0.07429999999999999,"2020-10-30T23:40:36.831Z"
"LCAM3",25.14,44.95,3.16,2.455,0.0182,1.056,29.25,19.92,-2.83,24.36,13.15,0.1233,0.0546,1.14,0.08410000000000001,0.0703,98985600,4049790000,1.29,0.7192000000000001,"2020-10-30T23:40:36.831Z"
"WSON33",40.79,45.1,1.26,1.728,0.0279,0.519,10.72,4.14,-1.23,7.12,7.12,0.4174,0.0414,1.41,0.1472,0.027999999999999997,5572360,2312510000,1.14,0.0058,"2020-10-30T23:40:36.831Z"
"BMIN3",19.3,45.16,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.0167,37324.5,123747000,0,-0.1966,"2020-10-30T23:40:36.831Z"
"FRAS4",5.79,45.39,1.51,0.95,0,0.636,1.99,12.54,-10.77,14.84,8.28,0.0758,0.014499999999999999,2.66,0.0687,0.0332,0,835771000,0.79,0.1363,"2020-10-30T23:40:36.831Z"
"BRAP3",41.59,45.52,1.32,0,0.0175,1.261,0,-804.69,0,-806.36,-806.36,0,0,0,0,0.028999999999999998,3973620,10969800000,0,0,"2020-10-30T23:40:36.831Z"
"FRAS3",6.05,47.43,1.57,0.993,0.011899999999999999,0.664,2.08,13.1,-11.26,15.41,8.59,0.0758,0.014499999999999999,2.66,0.0687,0.0332,978471,835771000,0.79,0.1363,"2020-10-30T23:40:36.831Z"
